"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785675393967763870","Thu May 02 11:36:14 +0000 2024","0","@blueming_day @kdrama_menfess Iu sama kiyong prnah main ? Dimana?","1785996719899250925","","blueming_day","in","","0","1","0","https://twitter.com/anaf1224/status/1785996719899250925","1358622368","anaf1224"
"1785978583573504386","Thu May 02 10:24:10 +0000 2024","0","Mba IU bingung jakaena pada sedih-sedih bgt minta knees. Gimana kalo minta encorenya the night of the first break up (?) ","1785978583573504386","","","in","","0","0","0","https://twitter.com/dinajuhaedi/status/1785978583573504386","150946610","dinajuhaedi"
"1785963648512671783","Thu May 02 10:03:31 +0000 2024","0","@blueming_day Spesial itu ya jakarta bagi IU ","1785973386767913336","","blueming_day","in","","0","1","0","https://twitter.com/younbluu/status/1785973386767913336","1584688564935147520","younbluu"
"1785969551362203837","Thu May 02 09:48:17 +0000 2024","0","abis meminum obat PCD (alias nonton lagi fancam) jadi keinget lagu knees dulu jadi lagu mellow kalo lagi homesick asrama : )","1785969551362203837","","","in","","0","0","0","https://twitter.com/sukamiriptulus/status/1785969551362203837","1135484283366199296","sukamiriptulus"
"1785851497529704715","Thu May 02 02:09:35 +0000 2024","0","Karna mohon maaf pelajar saat itu untuk ke korea mahal apalagi nonton konser yang di luar provinsi btw aku dari Kalimantan so bakal over di budget transport dan penginapan. So aku hanya menikmatin lagunya by phone lagu IU yang slow selalu jadi lagu tidur seperti knees ","1785854117082239118","","Thorupa16","in","","0","1","0","https://twitter.com/Thorupa16/status/1785854117082239118","1753966962550743040","Thorupa16"
"1785720211632763297","Thu May 02 01:23:24 +0000 2024","1","Kapan lagi karokean lagu someday bareng IU. Lagu kpop pertama yang bisa gue mainin di gitarr https://t.co/gH2IxT9zCN","1785842495261430255","https://pbs.twimg.com/ext_tw_video_thumb/1785842324997918720/pu/img/qcPcIcMZ1uwsOLHw.jpg","wonphildunphy","in","","0","0","1","https://twitter.com/wonphildunphy/status/1785842495261430255","262651032","wonphildunphy"
"1785675393967763870","Thu May 02 01:03:08 +0000 2024","1","@kdrama_menfess Jiwon x Haein Younjung x Haein IU x Kiyong (mau lg yg romance jgn berantem wkwk) IU Taeri (bukan gl ya)","1785837394870063175","","kdrama_menfess","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1785837394870063175","1132271747519008768","blueming_day"
"1785606765255774625","Wed May 01 10:36:41 +0000 2024","0","@jiyongblood IU nyanyi lagu2 lama kek blueming gak?? Nyanyi!! (Oya lu gak liat )","1785619346108416027","","jiyongblood","in","empty house","0","0","0","https://twitter.com/softiecircle/status/1785619346108416027","909916867803865088","softiecircle"
"1785569869997760610","Wed May 01 07:20:05 +0000 2024","0","HUAAAA IU UPDATE YANG DI JKT","1785569869997760610","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1785569869997760610","1132271747519008768","blueming_day"
"1785508118019059747","Wed May 01 03:35:20 +0000 2024","0","@foxieberry_ Sama lagu iu coba wkwk ku rekomein iu blueming strawberry moon sm celebrity plis enak bangettttt","1785513309959262460","","foxieberry_","in","","0","1","0","https://twitter.com/scouptattu/status/1785513309959262460","802861820880916480","scouptattu"
"1785489923405144112","Wed May 01 02:02:25 +0000 2024","0","Bnr bnr living their best life bs nyaksiin iu bawa someday secara live","1785489923405144112","","","in","she/her","0","0","0","https://twitter.com/wartegbahaeri/status/1785489923405144112","876446296722124801","wartegbahaeri"
"1785465883437228198","Wed May 01 00:26:53 +0000 2024","9","Masih pcd sekalinya di notice jalur scrapbook Thank IU menemani 13 tahun ku (since dream high) sedih haru dengernya IU Someday will always be memorable song for jakaenaga #IUinJakarta #IUHERWorldTour #IU_HEREH_WORLD_TOUR_IN_JAKARTA https://t.co/cXgkZyE7EX","1785465883437228198","https://pbs.twimg.com/media/GMc_u0cawAAjGUv.jpg","","in","","0","1","0","https://twitter.com/TaroeQu/status/1785465883437228198","580503636","TaroeQu"
"1785246575977230615","Tue Apr 30 09:55:26 +0000 2024","1","kenal IU pertama kali pas SMP gegara main game online semacem ayodance tapi versi karaoke banyak banget room yang nyanyiin Someday. lagunya bagus dan bikin gw nonton Dream High. 13 tahun kemudian bisa nyanyi bareng https://t.co/XqZKB9QwSe","1785246575977230615","https://pbs.twimg.com/ext_tw_video_thumb/1785246509468151808/pu/img/gU1eHLcZoPNnandJ.jpg","","in","","0","0","0","https://twitter.com/madsimad/status/1785246575977230615","44855315","madsimad"
"1785188687942488510","Tue Apr 30 09:00:31 +0000 2024","1","IU juga bilang kok banyak yg minta Someday My Sea sama Knees itu kan lagu yang menceritakan kesepian IU bilang memang waktu itu dia nyanyiin saat kesepian tapi sekarang udah engga aku langsung ngeh IYA IYA KAN UDAH PUNYA PACAR SKRG WKWKWK","1785232755158376450","","zoseey","in","","0","1","0","https://twitter.com/zoseey/status/1785232755158376450","1592157184355618816","zoseey"
"1785188687942488510","Tue Apr 30 08:59:25 +0000 2024","1","IU bilang ternyata banyak fan Indo yang suka Someday dan suka sama IU karena lagu Someday sedangkan di Korea dan negara lain Someday bukan lagu yang populer pas milih lagu buat dinyanyiin buat encore IU bingung mau lagu ballad atau lagu senang dan dia nyanyi keduanya","1785232478971822230","","zoseey","in","","0","1","0","https://twitter.com/zoseey/status/1785232478971822230","1592157184355618816","zoseey"
"1785188687942488510","Tue Apr 30 08:59:14 +0000 2024","0","terus fan project day 2 nyanyi lagu someday dan ga nyangka IU IKUT NYANYI DI TENGAH LAGU sebagai orang yang suka IU jalur someday I CANT langsung ga berhenti nangis huhuhu MAAP SUARA GW JELEK BGT LAGI https://t.co/XbApcy2a8s","1785232432385675691","https://pbs.twimg.com/ext_tw_video_thumb/1785232327863656448/pu/img/gX_BC2FE1_R9JZOr.jpg","zoseey","in","","0","1","0","https://twitter.com/zoseey/status/1785232432385675691","1592157184355618816","zoseey"
"1785204085274312768","Tue Apr 30 07:06:36 +0000 2024","0","gw pcd after iu concert di tahap lg di krl nonton fancam knees malah nangis","1785204085274312768","","","in","","0","3","0","https://twitter.com/sokodoms/status/1785204085274312768","1395918252493082627","sokodoms"
"1785203240533184956","Tue Apr 30 07:03:14 +0000 2024","0","Playlist hari ini adalah OST DREAM HIGH. Efek kemarin Nichkhun bawain My Valentine (yah walaupun cuman 15 detik) &amp; IU bawain Someday pas konser kemarin disini. Gilaaaa SE KANGEN ITU sama KPOP YANG DULU WOILAH 13 tahun berlalu... cepet bgt yah https://t.co/eoXmXb00HQ","1785203240533184956","https://pbs.twimg.com/media/GMZQ4t8a0AAVkp1.jpg","","in","","0","0","0","https://twitter.com/itsssativa/status/1785203240533184956","1157149511971528705","itsssativa"
"1785202174575939585","Tue Apr 30 06:59:00 +0000 2024","0","Wn. IU - Knees Love wins all Kyuhyun - At Gwanghamun","1785202174575939585","","","in","E. ♡","0","0","0","https://twitter.com/JISOOriuh/status/1785202174575939585","1505409674220548096","JISOOriuh"
"1785151411564785928","Tue Apr 30 03:37:17 +0000 2024","3","oiya gue juga mau cerita ternyata dosen PA gue itu uaena juga wkwk pernah liat snap wa dia ngerjain penelitian nyambi nonton konten iu tv yg masak kue post ignya pke lagu iu blueming trs suka ngelike postan iu pengen gue tanya tpi ga berani wkwk","1785151411564785928","","","in","🐉 ","0","3","0","https://twitter.com/aether5ky/status/1785151411564785928","935846027503976448","aether5ky"
"1785143632821096488","Tue Apr 30 03:07:59 +0000 2024","45","ENCORE Thank you @_IUIndonesia buat project sing along Someday dan hand banner . Pas tiba-tiba IU join nyanyi tuh rasanya bahagia banget. Part ini kayak lg milih lagu buat karaoke seru! SO HAPPY My Sea dinyanyiin langsung + ada yg diucapin ultah ikut seneng! not mine https://t.co/IH5UElVVWx","1785144037596705208","https://pbs.twimg.com/media/GMYbCgOb0AALyYL.jpg","tacendaduende","in","Alternative Universe","0","1","9","https://twitter.com/tacendaduende/status/1785144037596705208","1098854805550682112","tacendaduende"
"1785113725999218982","Tue Apr 30 01:07:32 +0000 2024","0","Selamat beristirahat @ IU Ada sebulan jdwal kosong sblm next konser. Mungkin syuting palatte sama kyungsoo dan nyetok syuting iklan2 kali ya","1785113725999218982","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1785113725999218982","1132271747519008768","blueming_day"
"1785108546419564892","Tue Apr 30 00:46:57 +0000 2024","0","liat video konser iu sedih soalnya ternyata aku tau ya semua lagu iu? ternyata sesuka itu? dengerin through the night someday knees bisa bikin nangis pdhl kmrn emang gaada niat samsek mo nonton wkwkwk","1785108546419564892","","","in","","0","0","0","https://twitter.com/laktobacillus/status/1785108546419564892","756003205","laktobacillus"
"1785084599632339408","Mon Apr 29 23:11:48 +0000 2024","0","knp ya someday iu tuh gaada di spotify ?!?! KENAPA","1785084599632339408","","","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/coldzonkbie/status/1785084599632339408","1016215137085091840","coldzonkbie"
"1785032014326009923","Mon Apr 29 19:42:51 +0000 2024","0","fyp gue masih seputar konser iu dan gue selalu nangis kalo tbtb fancam someday keluar T T terharu bgt kalo inget lagu itu jadi kangen jaman sekolah pasti selalu masuk playlist (pdhl ga galau pun). trus jadi kepikiran udah lama juga ya gue kecemplung dengerin kpop sampe sekarang","1785032014326009923","","","in","★","0","0","0","https://twitter.com/johnnygarut/status/1785032014326009923","1633889400110317568","johnnygarut"
"1785021535872540958","Mon Apr 29 19:01:12 +0000 2024","0","Mbak iu kmrn bawain knees ya ga kebayang klo jadi nonton kmrn keknya w nangis di tempat ga abis2 grgr inget onu","1785021535872540958","","","in","+62","0","0","0","https://twitter.com/dowooonu/status/1785021535872540958","1060773340896407552","dowooonu"
"1785002582651625819","Mon Apr 29 17:55:33 +0000 2024","0","kelas 5 SD sok-sokan bikin cover lagu someday (gak tau rekamannya sekarang kemana) bareng @nadiaazadp sampe aku ultah dihadiahin garskin hape gambar IU terus nyablon kaos tulisannya IU is my idol MBUHLAH https://t.co/3SntMd2phA","1785005012533567719","https://pbs.twimg.com/media/GMWcmLnbYAAglff.jpg","RUMROIJEN","in","","0","1","0","https://twitter.com/RUMROIJEN/status/1785005012533567719","2886894012","RUMROIJEN"
"1784825344832499898","Mon Apr 29 16:12:19 +0000 2024","0","@taewuiwak aaa semoga bapaknya someday bs ikut nntn kongsernya mba IU ","1784979031794024728","","taewuiwak","in","New York, NY","0","0","0","https://twitter.com/DlNAS0URS/status/1784979031794024728","934985894871703552","DlNAS0URS"
"1784968504007135706","Mon Apr 29 15:30:29 +0000 2024","0","Aslii konser IU tuhh memorable parah apalagi pas lagu knees gua nyanyi smpe mo nangis ","1784968504007135706","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/Nomeamesc/status/1784968504007135706","264646450","Nomeamesc"
"1784954602594734190","Mon Apr 29 14:35:14 +0000 2024","1","Pantes park yohan paling semangat nyuruh iu ngulang sampe bisa..ternyata ada misi tersembunyi di ending","1784954602594734190","","","in","","0","0","0","https://twitter.com/BluemingU_127/status/1784954602594734190","1246990183909576706","BluemingU_127"
"1784944127492436453","Mon Apr 29 14:27:07 +0000 2024","0","aku paling sukaa sama lagu2 upbeat soalnya rameeee polll beneran kayak suaranya mbak iu ilangg kita seru2an bareng mbak iu yang kerasaa bgt seru rame nya tuhh bbibbi celebrity blueming eight i stan u sama you&amp;i. baru sadar i LOVE screaming the fanchats and sing along ","1784952559557652583","","chocokyumie","in","99l she/her","0","1","0","https://twitter.com/chocokyumie/status/1784952559557652583","990028740502552576","chocokyumie"
"1784952091271921731","Mon Apr 29 14:25:16 +0000 2024","0","Untung kebagian slot buat ikutan project ini..jadi setidaknya IU dah liat nama sama pesan gw yahh","1784952091271921731","","","in","","0","0","0","https://twitter.com/BluemingU_127/status/1784952091271921731","1246990183909576706","BluemingU_127"
"1784950822012621177","Mon Apr 29 14:20:13 +0000 2024","0","Waaaa mba iu balik ke koreaaaa kirain bakal nginep sehari lg hahaha","1784950822012621177","","","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1784950822012621177","1132271747519008768","blueming_day"
"1784945318871912606","Mon Apr 29 13:58:21 +0000 2024","0","Semoga bisa jd bagian dari crowded ini someday haaa mau nonton iu","1784945318871912606","","","in","","0","0","0","https://twitter.com/projenfroze/status/1784945318871912606","989728631336222721","projenfroze"
"1784942229183987750","Mon Apr 29 13:46:04 +0000 2024","0","Aku suka lagu someday dari pas dream high trs banyak fancam iu nyanyi lagu someday pas tadi denger sambil baca lirik ternyata liriknya sedih????? Aku nangis wkwkwkwk kayak beneran kondisi aku sekarang","1784942229183987750","","","in","Republic of Korea","0","0","0","https://twitter.com/jojaejen/status/1784942229183987750","1262720705306570752","jojaejen"
"1784934828573704386","Mon Apr 29 13:16:40 +0000 2024","2","pgen banget nonton konser mba iu someday ya allah ","1784934828573704386","","","in","","0","0","0","https://twitter.com/bahureksawati/status/1784934828573704386","1524621720270692352","bahureksawati"
"1784933895806632303","Mon Apr 29 13:12:57 +0000 2024","0","Humorku sebatas bereum bereum . Ini mah lagu IU yg judulnya knees dan liriknya mureupeul https://t.co/JWo4zeymN6","1784933895806632303","https://pbs.twimg.com/media/GMVb4GabEAE023W.jpg","","in","YG","0","0","0","https://twitter.com/dosuninoona/status/1784933895806632303","3285207828","dosuninoona"
"1784786500535918879","Mon Apr 29 13:07:25 +0000 2024","0","@kdrama_menfess IU younjung","1784932499749322842","","kdrama_menfess","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1784932499749322842","1132271747519008768","blueming_day"
"1784932121746034789","Mon Apr 29 13:05:54 +0000 2024","0","Udh keberapa kali nih fyp ku muncul fanboy IU nonton konser wkwkwk","1784932121746034789","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1784932121746034789","1132271747519008768","blueming_day"
"1784926590104973778","Mon Apr 29 12:43:56 +0000 2024","0","ko bisa orang korea kurang suka lagu someday iu","1784926590104973778","","","in","","0","0","0","https://twitter.com/natlovenzo/status/1784926590104973778","1526770924527046657","natlovenzo"
"1784923634886394148","Mon Apr 29 12:43:11 +0000 2024","0","Dari era blueming udah masuk wishlist konser mba IU nih tapi..... Day6 yg utama ngga konser-konser Tapi tahun kemarin bisa ke konser IU di bioskop durasi 3 jam wahhh wahhh","1784926402317586638","","gyytz_","in","Indonesia","0","0","0","https://twitter.com/gyytz_/status/1784926402317586638","224607856","gyytz_"
"1784915665327120501","Mon Apr 29 12:00:31 +0000 2024","0","DEMI ALLAH IU BAWA SOMEDAY DI JKT?? AING MASUK KPOP JALUR DREAM HIGH JG FLIS ","1784915665327120501","","","in","","0","0","0","https://twitter.com/valentimestwo/status/1784915665327120501","1197900727785377792","valentimestwo"
"1784899348649910488","Mon Apr 29 10:55:41 +0000 2024","10","Konser IU pecah banget sih. Magical banget dan dia kaya peri. Beneran cantik dan ramah banget. Suaranya beneran menggelegar dan kalau nyanyi knees atau through the night beneran kaya lullaby. Gak sia-sia nunggu 14 tahun buat nonton IU . https://t.co/KyB79SiPQJ","1784899348649910488","https://pbs.twimg.com/ext_tw_video_thumb/1784899281599750144/pu/img/JVhttRW0yzTp4oNl.jpg","","in","","0","1","1","https://twitter.com/6thfjune/status/1784899348649910488","1446097021727756301","6thfjune"
"1784889341904609318","Mon Apr 29 10:15:55 +0000 2024","0","Ah aku iri mau karaokean someday sama IU juga :(","1784889341904609318","","","in","","0","0","0","https://twitter.com/astriaccyy/status/1784889341904609318","273207081","astriaccyy"
"1784870801964929453","Mon Apr 29 09:24:00 +0000 2024","0","@blueming_day Lah iya juga ya belum denger dia ke bandara","1784876277356466556","","blueming_day","in","","0","2","1","https://twitter.com/genIUsJieun/status/1784876277356466556","1092860805270233088","genIUsJieun"
"1784870801964929453","Mon Apr 29 09:02:15 +0000 2024","1","IU blm balik korea nihh lg ngapain mba di jkarta","1784870801964929453","","","in","dnf if you hate my faves ","0","6","1","https://twitter.com/blueming_day/status/1784870801964929453","1132271747519008768","blueming_day"
"1763079462500122690","Mon Apr 29 05:54:12 +0000 2024","0","Baru liat fancam pas nyanyi someday trs ketawa ngakak bgt WKWKW suara aku MLEYOT","1784823480162402342","","krispyneko","in","Zeniba's House","0","0","0","https://twitter.com/krispyneko/status/1784823480162402342","1037641047004725248","krispyneko"
"1784579383505908206","Mon Apr 29 05:44:41 +0000 2024","0","@trashbacg Kemarin juga mba iu sempet kaget ternyata someday sepopuler itu diindo soalnya di kr ga sepopuler disini","1784821084602429446","","trashbacg","in","LINE","0","1","0","https://twitter.com/bibayyi/status/1784821084602429446","1033582492110938112","bibayyi"
"1784808726119215213","Mon Apr 29 04:55:35 +0000 2024","0","Kemaren nonton IU berasa banget terharunya dengerin dia dari jaman someday terus bisa dengerin langsung tuh rasanya https://t.co/mDg9EaE9DC","1784808726119215213","https://pbs.twimg.com/media/GMTqEhVbYAAjyQc.jpg","","in","","0","0","0","https://twitter.com/ineedYpie/status/1784808726119215213","1298616678431862790","ineedYpie"
"1784803748000469418","Mon Apr 29 04:35:48 +0000 2024","577","IU when jakuaena always request Kness and Someday: : jangan sedih2 terus napa jd org #HEREH_WORLD_TOUR_IN_JAKARTA https://t.co/CPzBpSSAFu","1784803748000469418","https://pbs.twimg.com/ext_tw_video_thumb/1784803529611456512/pu/img/Kok5YCq4IC-zX869.jpg","","in","Finding 김한빈","40","1","152","https://twitter.com/flytorifly/status/1784803748000469418","42250301","flytorifly"
"1784802965205008488","Mon Apr 29 04:32:41 +0000 2024","0","someday emg LEGENDDD brok krn gw demen IU grgr dream high trs wkt dream high dia lg cb album someday deh kl gasalah","1784802965205008488","","","in","","0","0","0","https://twitter.com/sunkissedgemini/status/1784802965205008488","1220663064971771904","sunkissedgemini"
"1784779113158569995","Mon Apr 29 02:57:54 +0000 2024","0","semua setlist iu semwa stage nya sebagus itu tp blueming i stand you shopper bbibbi sm YOU &amp; I bakal jadi fav gue sii","1784779113158569995","","","in","","0","0","0","https://twitter.com/hyy_jiaa/status/1784779113158569995","1530567724899762177","hyy_jiaa"
"1784775415720259919","Mon Apr 29 02:49:27 +0000 2024","44","Selalu MERIAH BANGET ini pas bawain blueming #HEREH_WORLD_TOUR_IN_JAKARTA #IU_HER_Tour_in_Jakarta #IUinJakarta #HEREH_WORLD_TOUR https://t.co/vCptg1ajPN","1784776983362277415","https://pbs.twimg.com/ext_tw_video_thumb/1784776856748904448/pu/img/wA7JEeWh9MwKOfbT.jpg","tvbewoze","in","","2","1","5","https://twitter.com/tvbewoze/status/1784776983362277415","748861719691169793","tvbewoze"
"1784772253626015873","Mon Apr 29 02:32:14 +0000 2024","0","Dan tentu next nya: knee Day sblm encore yg sing along + calling IU tuh diganti sm Someday di day 1 Knee","1784772654211424453","","ganadanana","in","room","0","1","0","https://twitter.com/ganadanana/status/1784772654211424453","321151414","ganadanana"
"1784767667301200045","Mon Apr 29 02:12:25 +0000 2024","0","mba iu nyanyi someday","1784767667301200045","","","in","","0","0","0","https://twitter.com/astrophilepages/status/1784767667301200045","1222799914591293441","astrophilepages"
"1784763394836644324","Mon Apr 29 01:55:27 +0000 2024","5","Karena semuanya berawal dari Someday IU. Dari dengarin Someday aku jadi Uaena ️","1784763394836644324","","","in","","0","1","0","https://twitter.com/November_Rainy_/status/1784763394836644324","1049856090542813184","November_Rainy_"
"1784729743813951740","Mon Apr 29 01:36:29 +0000 2024","3","@tang__kira Sangat sakit dan kering tapi demi mbak IU kami rela nyanyi bareng meneriakan fanchant pokonya mau bikin IU seneng. Sampai berkaca2 doi pas day 1. Pas uaena sing along lagu knees buat panggil IU terus IU gabung du part terakhir kami nangis ","1784758621664137667","","tang__kira","in","Bogor, Indonesia","0","0","0","https://twitter.com/cherryberryna/status/1784758621664137667","478276777","cherryberryna"
"1784757269378617749","Mon Apr 29 01:31:06 +0000 2024","8","Ternyata bukan gua doang yg ngerasa translatenya aneh.... Kemaren yg nyanyi someday juga keknya IU bilangnya ini klean punya perfect pitch kah bisa nentuin nada awal pas gitu ","1784757269378617749","","","in","","0","5","0","https://twitter.com/_imyoursei/status/1784757269378617749","921712550160375808","_imyoursei"
"1784756146617852391","Mon Apr 29 01:26:39 +0000 2024","0","someday yaa yaAllah na mau nonton mba iu","1784756146617852391","","","in","","0","0","0","https://twitter.com/sunshineisdk/status/1784756146617852391","1666105368748134402","sunshineisdk"
"1784735179522920884","Mon Apr 29 00:03:20 +0000 2024","0","Issshhh gemesssh cantik polll Ada masa dimana para fangirl bingung milih kim soo hyun apa taec Ada masanya pula para fanboy bingung milih IU ato suzy Someday akan selalu spesial karena 1 drama itu ️️","1784735179522920884","","","in","sanctuary","0","0","0","https://twitter.com/madeleineputri/status/1784735179522920884","273735783","madeleineputri"
"1784728081519067333","Sun Apr 28 23:35:07 +0000 2024","0","YA TUHAN IU BAWA LAGU SOMEDAY NANGISSS BGT GK BISA IKUT NNTON","1784728081519067333","","","in","Tangerang, Indonesia","0","0","0","https://twitter.com/Deasy_Yuanita/status/1784728081519067333","125031626","Deasy_Yuanita"
"1784725159313895593","Sun Apr 28 23:23:31 +0000 2024","4","Semalam seru banget nyanyi Someday - Jakaenas ft IU @_IUofficial dan IU tau Jakaenas banyak yg jadi fansnya lewat jalur Dream High/Someday makanya ini tuh udah kayak lagu nationnya Jakaenas Day 2 HEREH Wold Tour in Jakarta #IU #HEREH #IUinJakarta #HEREH_WORLD_TOUR_IN_JAKARTA https://t.co/WQtdNlbVtZ","1784725159313895593","https://pbs.twimg.com/ext_tw_video_thumb/1784725058499522560/pu/img/eE65VfGSkBXqX-Zk.jpg","","in","+62","0","0","1","https://twitter.com/voussavezmonnom/status/1784725159313895593","1265952005513547776","voussavezmonnom"
"1784682492399886364","Sun Apr 28 20:33:58 +0000 2024","0","sumpah IYA BGTTT dan kpn gt ak baru tau klo ternyata someday ost dream high(?) dlu kirain emg udah lagunya iu trs dinyanyiin pilseok","1784682492399886364","","","in","","0","0","0","https://twitter.com/suksuned/status/1784682492399886364","2301511718","suksuned"
"1784671106550624584","Sun Apr 28 19:48:44 +0000 2024","0","kalo ttn yg bikin aku jatuh cinta someday itu yg bikin aku menetap terus sama iu","1784671106550624584","","","in","","0","0","0","https://twitter.com/virinidaa/status/1784671106550624584","3233196307","virinidaa"
"1784670513400283467","Sun Apr 28 19:46:22 +0000 2024","0","aduh anjgggg tadi iu nyanyi knees woiiii menurut kalian kalo kami gak pacaran sekarang ini juga untuk apalah","1784670513400283467","","","in","","0","0","0","https://twitter.com/hobbyberak/status/1784670513400283467","1079425083385405440","hobbyberak"
"1784659649096208701","Sun Apr 28 19:03:12 +0000 2024","1","UNFORGETABBLE MOMENT BGTT KONSER IU!️bener-bener sing along dari awal sampai akhir karena hampir semua nya gue tau lagunyaa apalagi strawberry moon lilac celebrity my sea knees dan throught the night fav all the timeee! kaya udah hafal di luar kepala dah dari jaman smp https://t.co/f7AvHkMhRa","1784659649096208701","https://pbs.twimg.com/media/GMRifaFbgAEBclc.jpg","","in","","0","1","0","https://twitter.com/justwitmyown/status/1784659649096208701","2454052832","justwitmyown"
"1784580649955037482","Sun Apr 28 18:46:30 +0000 2024","0","@jjieunmyeon knees my sea lilac my las story pallete kakkk sama someday sih pas manggil iu buat encore","1784655445539627284","","jjieunmyeon","in","Seoul, Republic of Korea","0","0","0","https://twitter.com/jieuniwon/status/1784655445539627284","2925681044","jieuniwon"
"1784627177755210104","Sun Apr 28 17:35:11 +0000 2024","0","@akidoverseas Van aku hampir nangis pas IU nyanyi Knees...... bener-bener comfort song","1784637498238603526","","akidoverseas","in","","0","1","0","https://twitter.com/hutazne/status/1784637498238603526","1966978616","hutazne"
"1784632078480621774","Sun Apr 28 17:13:39 +0000 2024","0","Ada orang di video uda cakep di layar lebih cakep di aslinya masih lebih cakep . You deserve all the love and more. Thank you for singing Knees today. #IU_HER_Tour_in_Jakarta https://t.co/jucPuxCvEz","1784632078480621774","https://pbs.twimg.com/ext_tw_video_thumb/1784632038424985601/pu/img/2f-qeYzz8I9skkp0.jpg","","in","","0","0","0","https://twitter.com/_1004ina/status/1784632078480621774","1731531269186711552","_1004ina"
"1784630061746012613","Sun Apr 28 17:05:38 +0000 2024","0","anjay karaoke someday langsung dipandu oleh iu masternim https://t.co/aqLypYAYow","1784630061746012613","https://pbs.twimg.com/ext_tw_video_thumb/1784629895261552640/pu/img/dO960K-9f-7Z37U5.jpg","","in","","0","0","1","https://twitter.com/honnechips/status/1784630061746012613","1021294003","honnechips"
"1784623640253976772","Sun Apr 28 16:43:53 +0000 2024","8","tadi iu bahkan sampe nerjemahin lagunya sendiri karna penerjemah cuma nyebut 무릎 berkali-kali even setelah iu bilang knees ","1784624588007326000","","woojooisyours","in","","1","1","1","https://twitter.com/woojooisyours/status/1784624588007326000","1569484425163079680","woojooisyours"
"1784622035588812928","Sun Apr 28 16:33:44 +0000 2024","0","gue masih pcd iu apalagi dinyanyiin SOMEDAY ","1784622035588812928","","","in","₊˚ʚ ᗢ jakut, ina ₊˚✧ ﾟ.","0","0","0","https://twitter.com/fraisecakey/status/1784622035588812928","834257769301688321","fraisecakey"
"1784591013836960165","Sun Apr 28 16:25:03 +0000 2024","11","TERIAKAN GUA MENGGAMBARKAN SEBERAPA NGOTOTTTTTT GUA SAYANG IU I LOVE YOU FOREVERRRRR (reminiscing nyanyi blueming ngotot di verde sampe dapet mic dari dj) https://t.co/Bl8fHTSj0O","1784619849781788893","https://pbs.twimg.com/ext_tw_video_thumb/1784619730822934528/pu/img/8bGgeGp6v2qmDxT7.jpg","majorrminorr","in","","0","1","0","https://twitter.com/majorrminorr/status/1784619849781788893","835838977","majorrminorr"
"1784618099922375066","Sun Apr 28 16:18:06 +0000 2024","0","Sumpah nangis bgt keturutan bisa liat dia nyanyi knees live padahal ga ada di main list ahhh thankyouu iu https://t.co/ynsWP7lvEZ","1784618099922375066","https://pbs.twimg.com/ext_tw_video_thumb/1784617949434908672/pu/img/M_CDA_kHbBiudrHR.jpg","","in","","0","0","0","https://twitter.com/mikeoctv/status/1784618099922375066","881797550","mikeoctv"
"1784617093075435922","Sun Apr 28 16:14:06 +0000 2024","1","rachma kecil gimana perasaannya? seneng ga ketemu iu hari ini? SENENG BGT!!!!! walau ga nonton paling depan setidaknya bisa denger someday depan mata! next concert harus depan dia sambil nyanyi good day ya! https://t.co/WvI8pXakeM","1784617093075435922","https://pbs.twimg.com/media/GMQ7xevaIAA9KIl.jpg","","in","","0","0","0","https://twitter.com/rachuntikus/status/1784617093075435922","1391899751847583744","rachuntikus"
"1784606106486292523","Sun Apr 28 15:30:26 +0000 2024","1","lu mau tau ga sih gue nangis bgt iu nyanyi Knees buat lagu encore pertama and all i can think about is jungkook https://t.co/NGjXh7stSz","1784606106486292523","https://pbs.twimg.com/ext_tw_video_thumb/736537431877378048/pu/img/9oGhjZfJABaqSTDV.jpg","","in","est 2014 | 3기~8기","0","1","0","https://twitter.com/kookmints/status/1784606106486292523","1562660299","kookmints"
"1784595652540039458","Sun Apr 28 14:48:54 +0000 2024","0","IU encore di jekardah mbawain lagu someday aduh kgn alumni SMA kirin yaaa","1784595652540039458","","","in","","0","0","0","https://twitter.com/zxdsrbee/status/1784595652540039458","1243488957439946753","zxdsrbee"
"1784595354404770018","Sun Apr 28 14:47:43 +0000 2024","7","Saking seringnya aku muter lagu iu terutama knees sampe2 sekarang temenku kalo nanya request lagu selalu bilang tapi jangan iu ya karena hampir tiap hari kuputer terus knees ini semoga kapan2 kesampean nonton konsernya https://t.co/hdBgPshIve","1784595354404770018","https://pbs.twimg.com/ext_tw_video_thumb/1784590121301680128/pu/img/VzzZqtWRHs6bgNLA.jpg","","in","","0","2","0","https://twitter.com/zagummy1/status/1784595354404770018","1353872474904043520","zagummy1"
